Anwendung,Raumwärme,Warmwasser,< 100 °C,100 °C - 500 °C,500 °C - 1000 °C,>1000 °C,Total
Einheit,in kW,in kW,in kW,in kW,in kW,in kW,in kW
Zeit,,,,,,,
2019-01-01 00:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 00:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 00:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 00:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 01:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 01:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 01:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 01:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 02:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 02:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 02:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 02:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 03:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 03:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 03:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 03:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 04:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 04:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 04:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 04:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 05:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 05:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 05:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 05:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 06:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 06:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 06:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 06:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 07:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 07:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 07:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 07:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 08:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 08:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 08:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 08:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 09:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 09:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 09:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 09:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 10:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 10:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 10:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 10:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 11:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 11:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 11:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 11:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 12:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 12:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 12:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 12:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 13:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 13:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 13:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 13:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 14:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 14:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 14:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 14:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 15:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 15:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 15:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 15:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 16:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 16:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 16:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 16:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 17:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 17:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 17:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 17:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 18:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 18:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 18:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 18:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 19:00:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 19:15:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 19:30:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 19:45:00,1230302,71721,99013,375742,316398,830505,2369017
2019-01-01 20:00:00,1231458,72038,99013,376060,316715,831457,2371238
2019-01-01 20:15:00,1234349,72038,99331,377012,317350,833361,2376316
2019-01-01 20:30:00,1238974,72356,99648,378281,318619,836217,2385201
2019-01-01 20:45:00,1245912,72673,99965,380502,320523,840977,2398530
2019-01-01 21:00:00,1255741,73308,100917,383359,323062,847641,2417571
2019-01-01 21:15:00,1269038,74260,101869,387484,326236,856845,2443594
2019-01-01 21:30:00,1286961,75212,103456,392879,330996,868587,2477550
2019-01-01 21:45:00,1309509,76481,105360,399861,336708,883819,2521027
2019-01-01 22:00:00,1337838,78068,107582,408429,344007,902860,2575294
2019-01-01 22:15:00,1371949,79972,110120,418902,352893,926344,2641937
2019-01-01 22:30:00,1413575,82511,113611,431913,363683,954588,2721910
2019-01-01 22:45:00,1463296,85367,117737,446829,376377,987910,2817115
2019-01-01 23:00:00,1521111,88858,122180,464600,391292,1026944,2928822
2019-01-01 23:15:00,1584130,92349,127257,483641,407477,1069469,3050049
2019-01-01 23:30:00,1635007,95522,131383,499191,420489,1103743,3147793
2019-01-01 23:45:00,1648304,96157,132335,503317,423979,1112629,3173498
2019-01-02 00:00:00,1648304,96157,132335,503317,423979,1112629,3173498
2019-01-02 00:15:00,1648304,96157,132335,503317,423979,1112629,3173498
2019-01-02 00:30:00,1648304,96157,132335,503317,423979,1112629,3173498
2019-01-02 00:45:00,1648304,96157,132335,503317,423979,1112629,3173498
2019-01-02 01:00:00,1648304,96157,132335,503317,423979,1112629,3173498
2019-01-02 01:15:00,1658711,96792,133287,506490,426518,1119610,3193491
2019-01-02 01:30:00,1669118,97426,134239,509664,429057,1126592,3213167
2019-01-02 01:45:00,1677212,98061,134874,512203,431278,1132304,3229035
2019-01-02 02:00:00,1680681,98061,135191,513472,432230,1134843,3236334
2019-01-02 02:15:00,1678946,98061,134874,512837,431913,1133574,3232843
2019-01-02 02:30:00,1673165,97744,134556,510933,430326,1129448,3221101
2019-01-02 02:45:00,1664492,97109,133922,508394,428105,1123736,3204916
2019-01-02 03:00:00,1656398,96792,132970,505856,425883,1118023,3188731
2019-01-02 03:15:00,1649460,96474,132652,503952,424297,1113581,3176037
2019-01-02 03:30:00,1645992,96157,132335,502682,423345,1111042,3168738
2019-01-02 03:45:00,1645413,96157,132335,502365,423027,1110724,3167786
2019-01-02 04:00:00,1648882,96157,132652,503634,423979,1113263,3174768
2019-01-02 04:15:00,1657555,96792,133287,506173,426201,1118976,3191270
2019-01-02 04:30:00,1671430,97744,134239,510299,429692,1128179,3217927
2019-01-02 04:45:00,1690509,98696,135826,516328,434769,1141507,3255375
2019-01-02 05:00:00,1715948,100283,138047,523945,441434,1158644,3303929
2019-01-02 05:15:00,1747746,102187,140586,533782,449367,1179589,3364543
2019-01-02 05:30:00,1784169,104091,143442,544890,458888,1204660,3435629
2019-01-02 05:45:00,1826374,106630,146616,557584,469678,1232904,3515919
2019-01-02 06:00:00,1872048,109168,150424,571547,481420,1263687,3604142
2019-01-02 06:15:00,1920613,112024,154232,586780,494114,1296691,3698395
2019-01-02 06:30:00,1971490,115198,158358,602013,507125,1330965,3796139
2019-01-02 06:45:00,2022367,118054,162483,617563,520136,1365556,3894200
2019-01-02 07:00:00,2072666,120910,166609,632796,532830,1399195,3990040
2019-01-02 07:15:00,2119496,123766,170417,647394,545207,1430930,4080802
2019-01-02 07:30:00,2162857,126305,173908,660722,556314,1460127,4164582
2019-01-02 07:45:00,2202171,128527,177081,672464,566469,1486784,4239794
2019-01-02 08:00:00,2235704,130431,179620,682937,575038,1509316,4304851
2019-01-02 08:15:00,2263455,132335,181841,691188,582020,1528039,4358483
2019-01-02 08:30:00,2285425,133604,183746,697852,587732,1542955,4400373
2019-01-02 08:45:00,2301613,134556,185015,702930,591857,1553745,4431473
2019-01-02 09:00:00,2312598,134874,185967,706103,594714,1561044,4452101
2019-01-02 09:15:00,2317801,135508,186284,708007,595983,1564852,4462891
2019-01-02 09:30:00,2320114,135508,186602,708642,596618,1566121,4466382
2019-01-02 09:45:00,2319536,135508,186284,708325,596618,1565804,4465747
2019-01-02 10:00:00,2318379,135508,186284,708007,596300,1564852,4463208
2019-01-02 10:15:00,2317223,135191,186284,707690,595983,1564535,4461621
2019-01-02 10:30:00,2317223,135191,186284,707690,595983,1564217,4461621
2019-01-02 10:45:00,2317801,135508,186284,708007,595983,1564852,4462891
2019-01-02 11:00:00,2319536,135508,186284,708325,596618,1565804,4466064
2019-01-02 11:15:00,2322426,135508,186602,709277,597252,1567708,4471142
2019-01-02 11:30:00,2325317,135826,186919,710229,597887,1569930,4477172
2019-01-02 11:45:00,2328786,136143,187236,711181,598839,1572151,4483836
2019-01-02 12:00:00,2332255,136143,187554,712133,599791,1574373,4490500
2019-01-02 12:15:00,2335146,136460,187554,713085,600743,1576594,4496213
2019-01-02 12:30:00,2337458,136460,187871,713720,601061,1577863,4500338
2019-01-02 12:45:00,2338615,136460,187871,714037,601378,1578498,4502242
2019-01-02 13:00:00,2337458,136460,187871,714037,601061,1578181,4500973
2019-01-02 13:15:00,2335146,136460,187554,713085,600426,1576277,4495895
2019-01-02 13:30:00,2330521,136143,187236,711816,599474,1573103,4486692
2019-01-02 13:45:00,2323583,135826,186602,709594,597570,1568660,4473363
2019-01-02 14:00:00,2314332,135191,185967,706738,595031,1562313,4455592
2019-01-02 14:15:00,2302769,134556,185015,703247,592175,1554380,4433060
2019-01-02 14:30:00,2288316,133604,184063,698804,588684,1544859,4406403
2019-01-02 14:45:00,2272127,132652,182476,694044,584558,1534069,4374985
2019-01-02 15:00:00,2254205,131700,181207,688332,579798,1521692,4339759
2019-01-02 15:15:00,2233970,130431,179620,682302,574403,1508046,4300725
2019-01-02 15:30:00,2212000,129161,177716,675638,568691,1493131,4258518
2019-01-02 15:45:00,2188874,127892,175812,668339,562979,1477581,4214089
2019-01-02 16:00:00,2165170,126305,173908,661357,556949,1461713,4168708
2019-01-02 16:15:00,2141466,125036,172004,654058,550602,1445529,4123009
2019-01-02 16:30:00,2117762,123766,170100,646759,544572,1429978,4077945
2019-01-02 16:45:00,2095214,122497,168513,640095,538860,1414746,4034469
2019-01-02 17:00:00,2074400,121228,166609,633430,533465,1400148,3993530
2019-01-02 17:15:00,2054743,119958,165022,627401,528387,1387136,3956083
2019-01-02 17:30:00,2037399,119006,163753,622323,523945,1375394,3922761
2019-01-02 17:45:00,2022367,118054,162483,617563,520136,1365239,3893565
2019-01-02 18:00:00,2009648,117419,161531,613755,516963,1356671,3869447
2019-01-02 18:15:00,1999819,116785,160579,610581,514107,1350006,3850088
2019-01-02 18:30:00,1991725,116467,159944,608360,512203,1344611,3835173
2019-01-02 18:45:00,1986522,115833,159627,606773,510933,1340803,3824383
2019-01-02 19:00:00,1982475,115833,159310,605503,509981,1338264,3817084
2019-01-02 19:15:00,1980162,115515,158992,604869,509346,1336678,3812324
2019-01-02 19:30:00,1979006,115515,158992,604234,509029,1335725,3809785
2019-01-02 19:45:00,1977849,115515,158992,603917,508712,1335091,3807881
2019-01-02 20:00:00,1976693,115515,158992,603599,508394,1334456,3805977
2019-01-02 20:15:00,1974959,115198,158675,603282,508077,1333187,3802486
2019-01-02 20:30:00,1972068,115198,158358,602330,507125,1331283,3797091
2019-01-02 20:45:00,1968021,114881,158040,601061,506173,1328426,3788840
2019-01-02 21:00:00,1961661,114563,157723,599157,504586,1324301,3776463
2019-01-02 21:15:00,1952989,113929,157088,596300,502047,1318271,3759644
2019-01-02 21:30:00,1941426,113294,156136,592810,499191,1310337,3737429
2019-01-02 21:45:00,1926394,112659,154867,588367,495383,1300500,3709185
2019-01-02 22:00:00,1908471,111390,153280,582972,490940,1288440,3674594
2019-01-02 22:15:00,1886502,110120,151693,576307,485228,1273842,3632704
2019-01-02 22:30:00,1861063,108534,149472,568374,478564,1256388,3582880
2019-01-02 22:45:00,1830999,106947,147250,559170,470947,1236078,3524805
2019-01-02 23:00:00,1795732,104725,144394,548381,461744,1212276,3457527
2019-01-02 23:15:00,1739652,101552,139951,531244,447463,1174512,3349310
2019-01-02 23:30:00,1671430,97744,134239,510299,429692,1128179,3217610
2019-01-02 23:45:00,1648304,96157,132335,503317,423979,1112629,3173498
2019-01-03 00:00:00,1648304,96157,132335,503317,423979,1112629,3173498
2019-01-03 00:15:00,1648304,96157,132335,503317,423979,1112629,3173498
2019-01-03 00:30:00,1648304,96157,132335,503317,423979,1112629,3173498
2019-01-03 00:45:00,1648304,96157,132335,503317,423979,1112629,3173498
2019-01-03 01:00:00,1648304,96157,132335,503317,423979,1112629,3173498
2019-01-03 01:15:00,1658711,96792,133287,506490,426518,1119610,3193491
2019-01-03 01:30:00,1669118,97426,134239,509664,429057,1126592,3213167
2019-01-03 01:45:00,1677212,98061,134874,512203,431278,1132304,3229035
2019-01-03 02:00:00,1680681,98061,135191,513472,432230,1134843,3236334
